location_id_str,state_abbr,location_desc,race,Female,Male,male_female_diff,male_female_ratio
45079,SC,Richland County,Black,341.2,518.6,177.40000000000003,1.5199296600234469
45079,SC,Richland County,Hispanic,165.7,357.3,191.60000000000002,2.156306578153289
45079,SC,Richland County,Overall,273.4,456.0,182.60000000000002,1.667885881492319
45079,SC,Richland County,White,234.0,412.4,178.39999999999998,1.7623931623931623
45081,SC,Saluda County,Black,353.3,500.4,147.09999999999997,1.4163600339654683
45081,SC,Saluda County,Hispanic,,169.7,,
45081,SC,Saluda County,Overall,284.1,441.2,157.09999999999997,1.5529743048222455
45081,SC,Saluda County,White,264.5,439.9,175.39999999999998,1.6631379962192816
45083,SC,Spartanburg County,Asian,97.6,259.9,162.29999999999998,2.6629098360655736
45083,SC,Spartanburg County,Black,345.5,539.2,193.70000000000005,1.5606367583212737
45083,SC,Spartanburg County,Hispanic,118.9,101.8,-17.10000000000001,0.8561816652649284
45083,SC,Spartanburg County,Overall,277.9,461.1,183.20000000000005,1.6592299388269163
45083,SC,Spartanburg County,White,268.9,462.7,193.8,1.720714020081815
45085,SC,Sumter County,Black,289.2,479.7,190.5,1.6587136929460582
45085,SC,Sumter County,Hispanic,,214.7,,
45085,SC,Sumter County,Overall,273.7,440.5,166.8,1.609426379247351
45085,SC,Sumter County,White,283.0,442.1,159.10000000000002,1.5621908127208481
45087,SC,Union County,Black,291.5,616.3,324.79999999999995,2.1142367066895367
45087,SC,Union County,Hispanic,,98.6,,
45087,SC,Union County,Overall,292.0,580.3,288.29999999999995,1.9873287671232875
45087,SC,Union County,White,300.0,565.1,265.1,1.8836666666666668
45089,SC,Williamsburg County,Black,320.7,501.5,180.8,1.5637667602120362
45089,SC,Williamsburg County,Overall,296.3,441.1,144.8,1.4886938913263585
45089,SC,Williamsburg County,White,281.5,395.4,113.89999999999998,1.4046181172291297
45091,SC,York County,Asian,121.4,204.8,83.4,1.6869851729818781
45091,SC,York County,Black,225.2,404.3,179.10000000000002,1.7952930728241565
45091,SC,York County,Hispanic,119.1,175.2,56.099999999999994,1.4710327455919394
45091,SC,York County,Overall,186.8,371.5,184.7,1.9887580299785865
45091,SC,York County,White,185.6,379.5,193.9,2.044719827586207
46003,SD,Aurora County,Overall,209.3,461.5,252.2,2.2049689440993787
46003,SD,Aurora County,White,204.6,449.9,245.29999999999998,2.1989247311827955
46005,SD,Beadle County,Overall,223.5,403.5,180.0,1.8053691275167785
46005,SD,Beadle County,White,223.8,414.1,190.3,1.850312779267203
46007,SD,Bennett County,American Indian or Alaska Native,455.8,285.8,-170.0,0.6270293988591488
46007,SD,Bennett County,Overall,407.3,418.3,11.0,1.0270071200589246
46007,SD,Bennett County,White,266.8,410.4,143.59999999999997,1.538230884557721
46009,SD,Bon Homme County,Overall,203.0,482.5,279.5,2.376847290640394
46009,SD,Bon Homme County,White,195.0,477.1,282.1,2.4466666666666668
46011,SD,Brookings County,Overall,220.0,313.4,93.39999999999998,1.4245454545454543
46011,SD,Brookings County,White,224.7,314.4,89.69999999999999,1.3991989319092122
46013,SD,Brown County,Overall,170.2,374.9,204.7,2.2027027027027026
46013,SD,Brown County,White,172.1,374.2,202.1,2.1743172574084833
46015,SD,Brule County,American Indian or Alaska Native,,858.3,,
46015,SD,Brule County,Overall,216.4,442.1,225.70000000000002,2.0429759704251387
46015,SD,Brule County,White,177.1,492.1,315.0,2.778656126482214
46017,SD,Buffalo County,American Indian or Alaska Native,,1034.0,,
46017,SD,Buffalo County,Overall,268.4,861.2,592.8000000000001,3.2086438152011927
46017,SD,Buffalo County,White,201.6,400.2,198.6,1.9851190476190477
46019,SD,Butte County,Overall,182.8,366.7,183.89999999999998,2.006017505470459
46019,SD,Butte County,White,187.8,378.7,190.89999999999998,2.016506922257721
46021,SD,Campbell County,Overall,234.6,617.4,382.79999999999995,2.631713554987212
46021,SD,Campbell County,White,204.4,503.4,299.0,2.462818003913894
46023,SD,Charles Mix County,American Indian or Alaska Native,,583.1,,
46023,SD,Charles Mix County,Overall,207.1,524.9,317.79999999999995,2.5345243843553837
46023,SD,Charles Mix County,White,187.8,477.3,289.5,2.5415335463258786
46025,SD,Clark County,Overall,229.1,385.2,156.1,1.6813618507202095
46025,SD,Clark County,White,231.5,386.6,155.10000000000002,1.6699784017278618
46027,SD,Clay County,Overall,190.0,419.6,229.60000000000002,2.208421052631579
46027,SD,Clay County,White,197.6,439.4,241.79999999999998,2.223684210526316
46029,SD,Codington County,Overall,230.4,346.6,116.20000000000002,1.504340277777778
46029,SD,Codington County,White,233.7,347.4,113.69999999999999,1.4865211810012837
46031,SD,Corson County,American Indian or Alaska Native,391.9,747.0,355.1,1.9060984945139068
46031,SD,Corson County,Overall,242.6,607.8,365.19999999999993,2.505358615004122
46031,SD,Corson County,White,181.2,427.1,245.90000000000003,2.3570640176600444
46033,SD,Custer County,American Indian or Alaska Native,143.2,216.0,72.80000000000001,1.5083798882681565
46033,SD,Custer County,Overall,186.9,358.8,171.9,1.9197431781701444
46033,SD,Custer County,White,218.2,375.3,157.10000000000002,1.7199816681943172
46035,SD,Davison County,Overall,216.0,447.7,231.7,2.0726851851851853
46035,SD,Davison County,White,220.4,453.8,233.4,2.058983666061706
46037,SD,Day County,American Indian or Alaska Native,,819.0,,
46037,SD,Day County,Overall,215.4,380.0,164.6,1.7641597028783658
46037,SD,Day County,White,203.7,359.2,155.5,1.7633775159548355
46039,SD,Deuel County,Overall,222.2,330.5,108.30000000000001,1.4873987398739874
46039,SD,Deuel County,White,227.7,327.6,99.90000000000003,1.4387351778656128
46041,SD,Dewey County,Overall,211.6,556.1,344.5,2.6280718336483933
46041,SD,Dewey County,White,171.5,419.1,247.60000000000002,2.443731778425656
46043,SD,Douglas County,Overall,212.2,483.0,270.8,2.276154571159284
46043,SD,Douglas County,White,206.1,471.3,265.20000000000005,2.2867540029112083
46045,SD,Edmunds County,Overall,193.0,372.8,179.8,1.9316062176165805
46045,SD,Edmunds County,White,192.5,369.8,177.3,1.921038961038961
46047,SD,Fall River County,Overall,307.0,416.3,109.30000000000001,1.356026058631922
46047,SD,Fall River County,White,240.2,375.9,135.7,1.5649458784346377
46049,SD,Faulk County,Overall,225.7,365.7,140.0,1.620292423571112
46049,SD,Faulk County,White,226.3,365.2,138.89999999999998,1.6137870083959345
46051,SD,Grant County,Overall,235.2,352.9,117.69999999999999,1.5004251700680271
46051,SD,Grant County,White,233.2,343.8,110.60000000000002,1.4742710120068612
46053,SD,Gregory County,American Indian or Alaska Native,,617.5,,
46053,SD,Gregory County,Overall,225.2,638.4,413.2,2.8348134991119007
46053,SD,Gregory County,White,199.5,598.2,398.70000000000005,2.998496240601504
46055,SD,Haakon County,Overall,226.4,375.6,149.20000000000002,1.6590106007067138
46055,SD,Haakon County,White,213.8,365.9,152.09999999999997,1.7114125350795133
46057,SD,Hamlin County,Overall,223.6,338.1,114.50000000000003,1.5120751341681575
46057,SD,Hamlin County,White,229.2,339.6,110.40000000000003,1.4816753926701571
46059,SD,Hand County,Overall,257.4,442.7,185.3,1.71989121989122
46059,SD,Hand County,White,245.9,398.6,152.70000000000002,1.620984139894266
46061,SD,Hanson County,Overall,242.2,464.0,221.8,1.9157720891824939
46061,SD,Hanson County,White,246.9,472.6,225.70000000000002,1.9141352774402594
46063,SD,Harding County,Overall,216.7,436.6,219.90000000000003,2.0147669589293957
46063,SD,Harding County,White,217.3,458.1,240.8,2.1081454210768524
46065,SD,Hughes County,Overall,172.3,372.2,199.89999999999998,2.1601857225769003
46065,SD,Hughes County,White,155.5,353.1,197.60000000000002,2.2707395498392287
46067,SD,Hutchinson County,Overall,232.2,489.6,257.40000000000003,2.108527131782946
46067,SD,Hutchinson County,White,228.9,494.9,266.0,2.162079510703364
46069,SD,Hyde County,Overall,209.5,422.1,212.60000000000002,2.014797136038186
46069,SD,Hyde County,White,181.6,368.1,186.50000000000003,2.0269823788546257
46071,SD,Jackson County,American Indian or Alaska Native,138.4,364.0,225.6,2.630057803468208
46071,SD,Jackson County,Overall,232.3,434.1,201.8,1.868704261730521
46071,SD,Jackson County,White,225.5,367.4,141.89999999999998,1.6292682926829267
46073,SD,Jerauld County,Overall,230.1,400.2,170.1,1.7392438070404173
46073,SD,Jerauld County,White,215.3,426.5,211.2,1.9809568044588945
46075,SD,Jones County,Overall,260.1,392.1,132.0,1.5074971164936561
46075,SD,Jones County,White,222.0,343.4,121.39999999999998,1.5468468468468468
46077,SD,Kingsbury County,Overall,222.1,371.8,149.70000000000002,1.6740207113912653
46077,SD,Kingsbury County,White,227.3,378.7,151.39999999999998,1.6660800703915528
46079,SD,Lake County,Overall,224.2,315.7,91.5,1.4081177520071364
46079,SD,Lake County,White,224.0,319.9,95.89999999999998,1.4281249999999999
46081,SD,Lawrence County,American Indian or Alaska Native,432.4,900.3,467.9,2.082099907493062
46081,SD,Lawrence County,Overall,195.7,379.9,184.2,1.9412365866121615
46081,SD,Lawrence County,White,204.6,375.3,170.70000000000002,1.8343108504398828
46083,SD,Lincoln County,Overall,134.3,302.6,168.3,2.2531645569620253
46083,SD,Lincoln County,White,128.3,310.5,182.2,2.4201091192517534
46085,SD,Lyman County,American Indian or Alaska Native,544.9,700.7,155.80000000000007,1.2859240227564692
46085,SD,Lyman County,Overall,229.5,529.9,300.4,2.3089324618736384
46085,SD,Lyman County,White,177.6,411.5,233.9,2.3170045045045047
46087,SD,McCook County,Overall,239.4,511.6,272.20000000000005,2.137009189640769
46087,SD,McCook County,White,239.9,518.7,278.80000000000007,2.162150896206753
46089,SD,McPherson County,Overall,180.3,397.6,217.3,2.2052135330005544
46089,SD,McPherson County,White,179.3,395.9,216.59999999999997,2.2080312325711096
46091,SD,Marshall County,American Indian or Alaska Native,,866.8,,
46091,SD,Marshall County,Overall,185.3,391.3,206.0,2.1117107393416084
46091,SD,Marshall County,White,191.0,374.8,183.8,1.962303664921466
46093,SD,Meade County,American Indian or Alaska Native,434.7,652.4,217.7,1.500805152979066
46093,SD,Meade County,Overall,201.2,372.1,170.90000000000003,1.8494035785288272
46093,SD,Meade County,White,203.1,367.8,164.70000000000002,1.8109305760709011
46095,SD,Mellette County,American Indian or Alaska Native,330.0,614.2,284.20000000000005,1.8612121212121213
46095,SD,Mellette County,Overall,263.3,505.2,241.89999999999998,1.918723889099886
46095,SD,Mellette County,White,246.6,448.8,202.20000000000002,1.8199513381995134
46097,SD,Miner County,Overall,223.0,424.8,201.8,1.904932735426009
46097,SD,Miner County,White,226.6,439.9,213.29999999999998,1.9413062665489849
46099,SD,Minnehaha County,Black,,603.0,,
46099,SD,Minnehaha County,Hispanic,,35.0,,
46099,SD,Minnehaha County,Overall,224.1,430.8,206.70000000000002,1.92235609103079
46099,SD,Minnehaha County,White,221.5,427.5,206.0,1.930022573363431
46101,SD,Moody County,Overall,222.0,393.3,171.3,1.7716216216216216
46101,SD,Moody County,White,221.3,389.6,168.3,1.7605061003163127
46102,SD,Oglala Lakota County,American Indian or Alaska Native,14.6,12.7,-1.9000000000000004,0.8698630136986301
46102,SD,Oglala Lakota County,Overall,95.1,173.5,78.4,1.8243953732912725
46102,SD,Oglala Lakota County,White,233.2,378.4,145.2,1.6226415094339623
46103,SD,Pennington County,American Indian or Alaska Native,472.4,1043.8,571.4,2.2095681625740897
46103,SD,Pennington County,Overall,231.0,383.5,152.5,1.6601731601731602
46103,SD,Pennington County,White,200.6,369.3,168.70000000000002,1.8409770687936193
46105,SD,Perkins County,Overall,195.5,328.0,132.5,1.6777493606138107
46105,SD,Perkins County,White,188.9,390.4,201.49999999999997,2.066701958708311
46107,SD,Potter County,Overall,197.7,392.0,194.3,1.982802225594335
46107,SD,Potter County,White,167.9,380.4,212.49999999999997,2.265634306134604
46109,SD,Roberts County,American Indian or Alaska Native,,922.5,,
46109,SD,Roberts County,Overall,257.5,446.0,188.5,1.7320388349514564
46109,SD,Roberts County,White,256.4,372.9,116.5,1.4543681747269892
46111,SD,Sanborn County,Overall,232.4,448.3,215.9,1.9290017211703958
46111,SD,Sanborn County,White,236.6,458.1,221.50000000000003,1.9361792054099747
46115,SD,Spink County,Overall,208.7,390.6,181.90000000000003,1.8715860086248206
46115,SD,Spink County,White,209.9,392.3,182.4,1.8689852310624107
46117,SD,Stanley County,American Indian or Alaska Native,394.8,,,
46117,SD,Stanley County,Overall,203.0,318.4,115.39999999999998,1.5684729064039409
46117,SD,Stanley County,White,164.8,366.9,202.09999999999997,2.22633495145631
46119,SD,Sully County,Overall,165.9,379.8,213.9,2.2893309222423146
46119,SD,Sully County,White,143.8,361.3,217.5,2.5125173852573015
46121,SD,Todd County,American Indian or Alaska Native,,591.0,,
46121,SD,Todd County,Overall,231.0,454.3,223.3,1.9666666666666668
46121,SD,Todd County,White,251.3,418.3,167.0,1.6645443692797453
46123,SD,Tripp County,American Indian or Alaska Native,,683.9,,
46123,SD,Tripp County,Overall,229.7,483.2,253.5,2.103613408794079
46123,SD,Tripp County,White,219.3,456.6,237.3,2.082079343365253
46125,SD,Turner County,Overall,297.3,497.2,199.89999999999998,1.67238479650185
46125,SD,Turner County,White,302.8,503.2,200.39999999999998,1.6618229854689563
46127,SD,Union County,Hispanic,,198.1,,
46127,SD,Union County,Overall,193.9,315.7,121.79999999999998,1.6281588447653428
46127,SD,Union County,White,188.9,313.8,124.9,1.6611964002117523
46129,SD,Walworth County,Overall,208.7,510.6,301.90000000000003,2.4465740297077145
46129,SD,Walworth County,White,179.6,463.1,283.5,2.578507795100223
46135,SD,Yankton County,Overall,212.3,469.4,257.09999999999997,2.211022138483278
46135,SD,Yankton County,White,216.5,479.1,262.6,2.212933025404157
46137,SD,Ziebach County,American Indian or Alaska Native,395.0,269.9,-125.10000000000002,0.6832911392405062
46137,SD,Ziebach County,Overall,222.0,368.6,146.60000000000002,1.6603603603603605
46137,SD,Ziebach County,White,209.5,364.4,154.89999999999998,1.739379474940334
47001,TN,Anderson County,Black,339.0,627.4,288.4,1.8507374631268436
47001,TN,Anderson County,Overall,301.1,496.2,195.09999999999997,1.6479574892062436
47001,TN,Anderson County,White,306.9,505.4,198.5,1.646790485500163
47003,TN,Bedford County,Asian,,410.0,,
47003,TN,Bedford County,Black,375.6,1010.5,634.9,2.6903620873269434
47003,TN,Bedford County,Hispanic,,218.6,,
47003,TN,Bedford County,Overall,400.1,598.3,198.19999999999993,1.4953761559610095
47003,TN,Bedford County,White,413.1,595.2,182.10000000000002,1.4408133623819899
47005,TN,Benton County,Black,429.0,,,
47005,TN,Benton County,Overall,411.9,638.2,226.30000000000007,1.5494051954357855
47005,TN,Benton County,White,413.4,660.8,247.39999999999998,1.598451862602806
47007,TN,Bledsoe County,Black,323.1,490.9,167.79999999999995,1.51934385639121
47007,TN,Bledsoe County,Hispanic,,180.8,,
47007,TN,Bledsoe County,Overall,286.8,424.2,137.39999999999998,1.4790794979079498
47007,TN,Bledsoe County,White,292.0,434.3,142.3,1.4873287671232878
47009,TN,Blount County,American Indian or Alaska Native,,430.7,,
47009,TN,Blount County,Black,325.9,646.6,320.70000000000005,1.9840441853329245
47009,TN,Blount County,Overall,255.4,385.1,129.70000000000002,1.5078308535630385
47009,TN,Blount County,White,259.0,392.4,133.39999999999998,1.5150579150579149
47011,TN,Bradley County,Black,329.9,684.5,354.6,2.0748711730827525
47011,TN,Bradley County,Hispanic,136.7,110.1,-26.599999999999994,0.8054133138258961
47011,TN,Bradley County,Overall,364.1,620.9,256.79999999999995,1.7053007415545178
47011,TN,Bradley County,White,375.2,643.2,268.00000000000006,1.7142857142857144
47013,TN,Campbell County,Overall,442.5,656.3,213.79999999999995,1.4831638418079096
47013,TN,Campbell County,White,454.2,671.7,217.50000000000006,1.47886393659181
47015,TN,Cannon County,Black,314.0,305.4,-8.600000000000023,0.9726114649681528
47015,TN,Cannon County,Hispanic,,243.1,,
47015,TN,Cannon County,Overall,293.2,474.1,180.90000000000003,1.6169849931787177
47015,TN,Cannon County,White,304.4,492.4,188.0,1.6176084099868595
47017,TN,Carroll County,Black,439.3,853.2,413.90000000000003,1.9421807420896882
47017,TN,Carroll County,Overall,501.7,862.6,360.90000000000003,1.7193541957345029
47017,TN,Carroll County,White,515.3,867.4,352.1,1.683291286629148
47019,TN,Carter County,Black,410.2,622.8,212.59999999999997,1.5182837640175524
47019,TN,Carter County,Overall,346.4,555.7,209.30000000000007,1.604214780600462
47019,TN,Carter County,White,351.6,565.8,214.19999999999993,1.6092150170648463
47021,TN,Cheatham County,Asian,105.2,,,
47021,TN,Cheatham County,Black,311.8,597.9,286.09999999999997,1.9175753688261705
47021,TN,Cheatham County,Hispanic,138.1,273.4,135.29999999999998,1.9797248370745835
47021,TN,Cheatham County,Overall,335.5,554.7,219.20000000000005,1.6533532041728765
47021,TN,Cheatham County,White,346.0,554.7,208.70000000000005,1.6031791907514452
47023,TN,Chester County,Black,344.9,796.3,451.4,2.3087851551174254
47023,TN,Chester County,Overall,437.2,603.5,166.3,1.3803751143641354
47023,TN,Chester County,White,446.7,577.8,131.09999999999997,1.2934855607790463
47025,TN,Claiborne County,Overall,426.6,678.3,251.69999999999993,1.5900140646976089
47025,TN,Claiborne County,White,440.1,698.7,258.6,1.5875937286980233
47027,TN,Clay County,Overall,362.4,573.4,211.0,1.5822295805739515
47027,TN,Clay County,White,376.9,590.5,213.60000000000002,1.566728575218891
47029,TN,Cocke County,Black,323.6,755.9,432.29999999999995,2.3359085290482073
47029,TN,Cocke County,Overall,541.8,797.9,256.1,1.4726836471022517
47029,TN,Cocke County,White,563.8,822.5,258.70000000000005,1.4588506562610857
47031,TN,Coffee County,Asian,,401.6,,
47031,TN,Coffee County,Black,339.7,610.2,270.50000000000006,1.7962908448631147
47031,TN,Coffee County,Hispanic,,247.2,,
47031,TN,Coffee County,Overall,361.5,545.3,183.79999999999995,1.5084370677731673
47031,TN,Coffee County,White,371.6,555.8,184.19999999999993,1.4956942949407963
47033,TN,Crockett County,Black,407.4,745.3,337.9,1.8294059891998036
47033,TN,Crockett County,Overall,526.5,692.4,165.89999999999998,1.315099715099715
47033,TN,Crockett County,White,554.8,704.1,149.30000000000007,1.2691059841384285
47035,TN,Cumberland County,Black,,489.1,,
47035,TN,Cumberland County,Overall,298.0,437.0,139.0,1.4664429530201342
47035,TN,Cumberland County,White,304.3,444.4,140.09999999999997,1.460400920144594
47037,TN,Davidson County,Asian,107.2,256.0,148.8,2.388059701492537
47037,TN,Davidson County,Black,312.3,595.9,283.59999999999997,1.9081011847582452
47037,TN,Davidson County,Hispanic,137.8,202.6,64.79999999999998,1.4702467343976777
47037,TN,Davidson County,More than one race,29.6,39.0,9.399999999999999,1.3175675675675675
47037,TN,Davidson County,Overall,264.3,463.4,199.09999999999997,1.7533106318577372
47037,TN,Davidson County,White,258.7,442.1,183.40000000000003,1.708929261693081
47039,TN,Decatur County,Black,623.4,910.8,287.4,1.4610202117420596
47039,TN,Decatur County,Overall,425.4,715.4,290.0,1.681711330512459
47039,TN,Decatur County,White,434.5,741.3,306.79999999999995,1.7060989643268123
47041,TN,DeKalb County,Black,279.7,,,
47041,TN,DeKalb County,Overall,315.7,472.9,157.2,1.4979410833069369
47041,TN,DeKalb County,White,324.9,489.1,164.20000000000005,1.5053862726992924
47043,TN,Dickson County,Black,287.5,818.2,530.7,2.845913043478261
47043,TN,Dickson County,Hispanic,,301.7,,
47043,TN,Dickson County,Overall,373.7,528.2,154.50000000000006,1.4134332352154135
47043,TN,Dickson County,White,384.6,521.4,136.79999999999995,1.3556942277691106
47045,TN,Dyer County,Black,565.9,833.0,267.1,1.4719915179360312
47045,TN,Dyer County,Overall,594.7,734.2,139.5,1.234572053136035
47045,TN,Dyer County,White,605.0,745.2,140.20000000000005,1.2317355371900827
47047,TN,Fayette County,Asian,142.0,207.0,65.0,1.4577464788732395
47047,TN,Fayette County,Black,370.9,666.5,295.6,1.7969803181450528
47047,TN,Fayette County,Hispanic,,244.0,,
47047,TN,Fayette County,Overall,308.2,510.3,202.10000000000002,1.655743024010383
47047,TN,Fayette County,White,261.7,441.8,180.10000000000002,1.6881925869316012
47049,TN,Fentress County,Overall,336.7,561.6,224.90000000000003,1.6679536679536682
47049,TN,Fentress County,White,349.5,578.9,229.39999999999998,1.6563662374821173
47051,TN,Franklin County,Black,428.4,624.3,195.89999999999998,1.457282913165266
47051,TN,Franklin County,Hispanic,,127.4,,
47051,TN,Franklin County,Overall,352.1,602.8,250.69999999999993,1.7120136324907693
47051,TN,Franklin County,White,356.7,627.4,270.7,1.7589010372862348
47053,TN,Gibson County,Black,497.2,913.5,416.3,1.837288817377313
47053,TN,Gibson County,Overall,468.1,749.0,280.9,1.6000854518265326
47053,TN,Gibson County,White,462.1,723.6,261.5,1.5658948279593161
47055,TN,Giles County,Black,401.0,711.6,310.6,1.774563591022444
47055,TN,Giles County,Overall,348.6,760.8,412.19999999999993,2.182444061962134
47055,TN,Giles County,White,345.4,779.4,434.0,2.256514186450492
47057,TN,Grainger County,Black,338.4,666.1,327.70000000000005,1.9683806146572107
47057,TN,Grainger County,Overall,314.5,543.4,228.89999999999998,1.7278219395866454
47057,TN,Grainger County,White,324.8,564.5,239.7,1.7379926108374384
47059,TN,Greene County,Black,432.5,619.3,186.79999999999995,1.4319075144508668
47059,TN,Greene County,Overall,369.7,617.8,248.09999999999997,1.6710846632404652
47059,TN,Greene County,White,373.8,631.6,257.8,1.6896736222578919
47061,TN,Grundy County,Black,,628.4,,
47061,TN,Grundy County,Overall,354.0,594.6,240.60000000000002,1.6796610169491526
47061,TN,Grundy County,White,360.9,626.2,265.30000000000007,1.7351066777500694
47063,TN,Hamblen County,Black,382.1,735.7,353.6,1.9254121957602721
47063,TN,Hamblen County,Overall,319.7,622.4,302.7,1.9468251485767907
47063,TN,Hamblen County,White,327.8,655.3,327.49999999999994,1.9990848078096397
47065,TN,Hamilton County,Asian,130.5,191.5,61.0,1.4674329501915708
47065,TN,Hamilton County,Black,328.4,669.1,340.70000000000005,2.037454323995128
47065,TN,Hamilton County,Hispanic,111.8,217.1,105.3,1.941860465116279
47065,TN,Hamilton County,Overall,277.4,487.7,210.3,1.758111031002163
47065,TN,Hamilton County,White,274.3,467.3,193.0,1.7036091870215093
47067,TN,Hancock County,Overall,309.7,641.8,332.09999999999997,2.0723280594123343
47067,TN,Hancock County,White,314.9,653.2,338.30000000000007,2.0743093045411243
47069,TN,Hardeman County,Black,351.6,691.3,339.69999999999993,1.966154721274175
47069,TN,Hardeman County,Overall,349.2,651.2,302.00000000000006,1.8648339060710197
47069,TN,Hardeman County,White,400.3,629.7,229.40000000000003,1.573070197351986
47071,TN,Hardin County,Black,473.1,,,
47071,TN,Hardin County,Overall,464.4,799.1,334.70000000000005,1.7207149009474592
47071,TN,Hardin County,White,467.3,827.0,359.7,1.7697410656965546
47073,TN,Hawkins County,Black,449.9,683.0,233.10000000000002,1.5181151366970438
47073,TN,Hawkins County,Overall,397.4,667.3,269.9,1.67916456970307
47073,TN,Hawkins County,White,398.3,681.6,283.3,1.7112729098669346
47075,TN,Haywood County,Black,346.9,624.2,277.30000000000007,1.7993658114730473
47075,TN,Haywood County,Overall,382.5,589.1,206.60000000000002,1.5401307189542484
47075,TN,Haywood County,White,385.8,597.3,211.49999999999994,1.5482115085536545
47077,TN,Henderson County,Black,430.4,649.6,219.20000000000005,1.509293680297398
47077,TN,Henderson County,Overall,456.1,605.8,149.69999999999993,1.328217496163122
47077,TN,Henderson County,White,458.4,624.6,166.20000000000005,1.3625654450261782
47079,TN,Henry County,Black,395.9,578.7,182.80000000000007,1.4617327607981816
47079,TN,Henry County,Overall,355.9,635.2,279.30000000000007,1.784771003090756
47079,TN,Henry County,White,366.2,652.5,286.3,1.7818132168214091
47081,TN,Hickman County,Black,269.6,485.9,216.29999999999995,1.8022997032640946
47081,TN,Hickman County,Overall,392.3,446.6,54.30000000000001,1.138414478715269
47081,TN,Hickman County,White,405.4,461.5,56.10000000000002,1.138381845091268
47083,TN,Houston County,Black,319.3,650.4,331.09999999999997,2.036955840901973
47083,TN,Houston County,Overall,351.1,508.6,157.5,1.4485901452577612
47083,TN,Houston County,White,365.1,516.4,151.29999999999995,1.414407011777595
47085,TN,Humphreys County,Black,,913.6,,
47085,TN,Humphreys County,Overall,393.5,556.2,162.70000000000005,1.4134688691232529
47085,TN,Humphreys County,White,403.5,558.1,154.60000000000002,1.3831474597273854
47087,TN,Jackson County,Overall,325.4,504.7,179.3,1.5510141364474495
47087,TN,Jackson County,White,339.4,520.1,180.70000000000005,1.5324101355332942
47089,TN,Jefferson County,Black,324.3,683.9,359.59999999999997,2.1088498304039467
47089,TN,Jefferson County,Overall,283.1,512.5,229.39999999999998,1.8103143765453902
47089,TN,Jefferson County,White,290.6,525.8,235.19999999999993,1.8093599449415
47091,TN,Johnson County,Black,,352.8,,
47091,TN,Johnson County,Overall,324.7,440.7,116.0,1.3572528487834925
47091,TN,Johnson County,White,331.6,456.2,124.59999999999997,1.3757539203860072
47093,TN,Knox County,Asian,80.2,251.6,171.39999999999998,3.13715710723192
47093,TN,Knox County,Black,329.3,630.4,301.09999999999997,1.9143638020042513
47093,TN,Knox County,Hispanic,69.4,112.5,43.099999999999994,1.6210374639769451
47093,TN,Knox County,Overall,272.4,462.5,190.10000000000002,1.6978707782672542
47093,TN,Knox County,White,275.2,460.9,185.7,1.674781976744186
47095,TN,Lake County,Black,609.0,529.8,-79.20000000000005,0.8699507389162561
47095,TN,Lake County,Overall,615.6,811.4,195.79999999999995,1.3180636777128005
47095,TN,Lake County,White,636.4,869.8,233.39999999999998,1.366750471401634
47097,TN,Lauderdale County,Black,438.7,616.6,177.90000000000003,1.4055162981536358
47097,TN,Lauderdale County,Overall,465.0,755.7,290.70000000000005,1.6251612903225807
47097,TN,Lauderdale County,White,486.9,815.9,329.0,1.6757034298623947
47099,TN,Lawrence County,Black,430.2,570.9,140.7,1.3270571827057183
47099,TN,Lawrence County,Overall,402.3,665.4,263.09999999999997,1.6539895600298284
47099,TN,Lawrence County,White,406.7,684.4,277.7,1.6828128841898204
47101,TN,Lewis County,Black,434.9,633.8,198.89999999999998,1.457346516440561
47101,TN,Lewis County,Overall,366.9,508.6,141.70000000000005,1.3862087762333062
47101,TN,Lewis County,White,365.8,523.9,158.09999999999997,1.4322033898305084
47103,TN,Lincoln County,Asian,173.0,,,
47103,TN,Lincoln County,Black,415.3,707.2,291.90000000000003,1.7028653985071034
47103,TN,Lincoln County,Hispanic,,150.6,,
47103,TN,Lincoln County,Overall,380.7,620.6,239.90000000000003,1.6301549776727082
47103,TN,Lincoln County,White,389.7,632.0,242.3,1.6217603284577882
47105,TN,Loudon County,Black,349.2,658.5,309.3,1.8857388316151202
47105,TN,Loudon County,Hispanic,,75.7,,
47105,TN,Loudon County,Overall,277.2,378.0,100.80000000000001,1.3636363636363638
47105,TN,Loudon County,White,281.8,387.9,106.09999999999997,1.3765081618168913
47107,TN,McMinn County,Black,395.2,853.4,458.2,2.159412955465587
47107,TN,McMinn County,Overall,403.9,671.2,267.30000000000007,1.6617974746224315
47107,TN,McMinn County,White,415.9,675.0,259.1,1.6229862947823996
47109,TN,McNairy County,Black,431.4,779.4,348.0,1.8066759388038944
47109,TN,McNairy County,Overall,507.1,727.4,220.29999999999995,1.4344310786827055
47109,TN,McNairy County,White,515.8,745.8,230.0,1.445909267157813
47111,TN,Macon County,Black,343.7,336.7,-7.0,0.9796334012219959
47111,TN,Macon County,Overall,306.9,519.9,213.0,1.694037145650049
47111,TN,Macon County,White,310.6,546.9,236.29999999999995,1.7607855763039277
47113,TN,Madison County,Black,356.3,692.2,335.90000000000003,1.9427448779118721
47113,TN,Madison County,Overall,318.4,561.6,243.20000000000005,1.7638190954773871
47113,TN,Madison County,White,304.3,517.5,213.2,1.700624383831745
